@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.448413,9,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.111111,0.5,?,0,0,0,?,?,ResearchArea__Science,-
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,0,0,?,?,ResearchArea__Sport,-
0.333333,18,0,1,?,?,?,?,?,?,?,?,0,?,0.043478,0,?,0,?,0,?,?,ResearchOrganization__Alias,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.25,0.142857,0,?,0,?,0,0.125,?,ResearchOrganization__Bank,-
0,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,ResearchOrganization__Cape,+
0.461905,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,ResearchOrganization__Charity,-
0,17,0,0,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,ResearchOrganization__ChemicalCompound,+
0.397619,18,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.142857,0,?,0.000831,?,1,0.125,?,ResearchOrganization__Company,-
0,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,ResearchOrganization__Continent,+
0,16,0.1875,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0.000816,?,1,?,?,ResearchOrganization__Division,-
0.416667,17,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.071429,0,?,0,?,0,?,?,ResearchOrganization__Event,+
0.405556,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0.00082,?,1,?,?,ResearchOrganization__Galaxy,+
0.521429,17,0,0,?,?,?,?,?,?,?,?,0,0.5,0.034483,0,?,0,?,0,?,?,ResearchOrganization__IndustrySector,+
0,17,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.15,0.333333,?,0,?,0,0.1875,?,ResearchOrganization__Institute,-
0,14,0.3125,1,?,?,?,?,?,?,?,?,0,0.3125,0.133333,0,?,0,?,0,?,?,ResearchOrganization__Location,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,ResearchOrganization__Month,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,ResearchOrganization__Park,+
0,16,0.176471,1,?,?,?,?,?,?,?,?,0,0.5,0.035714,0,?,0,?,0,?,?,ResearchOrganization__Profession,+
0.533333,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0.000831,?,1,0.125,?,ResearchOrganization__Star,+
0.447619,7,0,1,0.059281,?,1.491655,13,?,0.111111,3.136226,0.428571,0,?,0.090909,0,?,0,?,0,?,?,Reserve__Alias,+
0.428571,7,0,1,0.357123,0.16031,2.590267,70,0.590596,0.333333,4.499335,0.888889,0,0.25,0.083333,0,?,0.029777,0.044944,0,?,?,Reserve__Country,+
0.422619,8,0,1,0.144947,0.059921,1.609438,34,0.132838,0.125,3.623458,0.631579,0,0.125,0.1,0,?,0,?,0,?,?,Reserve__Monument,-
0.422619,8,0,1,0.061659,0.07527,1.742969,10,0.35295,0.142857,3.623458,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Reserve__OilField,-
0.605714,17,0.129032,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Reserve__RecreationalFacility,-
0.792857,15,0.258065,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,Reserve__ResearchOrganization,+
0.936508,3,0.6,1,0.094699,0.054967,2.302585,29,0.123815,0.25,5.575801,0.769231,0,0.1875,0.1,0,?,0,?,0,?,?,Reserve__Reservoir,-
0.539683,6,0,1,0.126744,0.063016,1.89712,47,0.089328,0.166667,2.948102,0.615385,0,0.4375,0.142857,0,?,0,?,0,?,?,Reserve__Season,+
0.30112,15,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Reserve__TransportFacility,+
0,9,0,1,0.315786,0.079979,2.079442,93,0.362599,0.2,6.030724,0.714286,0,0.125,0.1,0,?,0,?,0,?,?,Reservoir__Canal,-
0.611111,6,0.105263,1,0.101654,0.054301,1.491655,61,0.11272,0.111111,2.491596,0.571429,0,0.125,0.1,0,?,0,?,0,?,?,Reservoir__Harbor,-
0.453704,8,0,1,0.431406,0.316756,2.995732,299,0.833709,0.5,7.913918,0.923077,1,0.1875,0.1,0.5,?,0,?,0,?,?,Reservoir__Lake,-
0,8,0,1,0.107562,0.071419,1.609438,83,0.329705,0.125,3.443617,0.666667,0,0.125,0.1,0,?,0,?,0,?,?,Reservoir__Lock,-
0.502645,8,0.1,1,0.052963,0.061799,1.609438,21,0.144876,0.125,1.370741,0.461538,0,0.625,0.105263,0,?,0,?,0,?,?,Reservoir__Manager,+
0,9,0,1,0.067777,0.089547,1.89712,47,0.345544,0.166667,2.948102,0.615385,0,0.5,0.125,0,?,0,?,0,?,?,Reservoir__Month,+
0.47619,7,0,1,0.088242,0.059755,1.290984,48,0.085099,0.090909,0.778298,0.375,0,0.5,0.142857,0,?,0,?,0,?,?,Reservoir__Percent,+
0.62328,6,0.1,1,0.083658,0.05952,1.609438,52,0.084793,0.125,2.491596,0.571429,0,0.3125,0.111111,0,?,0,?,0,?,?,Reservoir__Service,+
0.453704,8,0.117647,1,0.089401,0.061949,1.742969,88,0.145177,0.142857,1.370741,0.526316,0,0.3125,0.1,0,?,0,?,0,?,?,Reservoir__Star,+
0.393519,16,0.066667,1,?,?,?,?,?,?,?,?,0,0.5625,0.041667,0,?,0,?,0,?,?,ResourceCollection__Chairman,+
0.437037,16,0,0,?,?,?,?,?,?,?,?,0,0.125,0.115385,0,?,0,?,0,?,?,ResourceCollection__DataSchema,+
0.465608,16,0,0,?,?,?,?,?,?,?,?,0,0.125,0.074074,0,?,0,?,0,?,?,ResourceCollection__Dataset,-
0.490741,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.074074,0.230769,?,0,?,0,?,?,ResourceCollection__Document,-
0.564815,16,0.176471,0,?,?,?,?,?,?,?,?,0,?,0.066667,0,?,0.942835,0.988889,0,?,?,ResourceCollection__EntitySource,-
0.477694,17,0.181818,0,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,ResourceCollection__GovernmentOrganization,+
0,16,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.083333,0,?,0,?,0,?,?,ResourceCollection__MountainRange,+
0.399471,17,0,1,?,?,?,?,?,?,?,?,0,?,0.083333,0,?,0.028414,0.044944,0,?,?,ResourceCollection__Stadium,+
0.444444,15,0,1,?,?,?,?,?,?,?,?,1,0.25,0.043478,0.190476,?,0,?,0,?,?,ResourceCollection__Statement,-
0,7,0,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,Ridge__CarModel,+
0.466667,5,0,1,0.054034,?,1.12393,23,?,0.076923,0.778298,0.333333,0,0.5625,0.1875,0,?,0,?,0,?,?,Ridge__EMail,+
0,7,0.111111,1,0.054275,0.048455,1.290984,12,?,0.090909,0.778298,0.375,0,0.5625,0.133333,0,?,0,?,0,?,?,Ridge__Institute,+
0.441667,7,0,1,0.08364,0.05465,1.609438,21,0.211797,0.125,2.491596,0.571429,0,0.5625,0.121212,0,?,0,?,0,?,?,Ridge__Ministry,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Ridge__MountainSummit,-
0,7,0,1,0.187937,0.05465,2.302585,52,0.113363,0.25,7.382039,0.8,0,0.125,0.1,0,?,0,?,0,?,?,Ridge__Volcano,-
0,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,River__BoardMeeting,+
0,5,0,1,0.379622,0.115422,2.079442,363,0.450842,0.2,6.030724,0.714286,0,0.25,0.1,0,?,0,0,0,0.125,?,River__Canal,-
0,5,0,1,0.450321,0.067933,1.491655,226,0.077151,0.111111,0.615314,0.428571,0,0.3125,0.1,0,?,0,?,0,?,?,River__Coast,+
0,7,0,1,0.297756,0.072687,1.491655,357,0.082107,0.111111,0.615314,0.428571,0,0.3125,0.1,0,?,0,0,0,?,?,River__Continent,+
0,4,0,1,0.450845,0.356458,2.590267,300,0.831942,0.333333,6.943784,0.857143,0,0.1875,0.1,0,?,0,?,0,?,?,River__Creek,-
0.633333,7,0.105263,1,0.209393,0.07347,1.203973,221,?,0.083333,?,0.266667,0,0.5625,0.125,0,?,0.004153,0.011236,1,0.1875,?,River__Government,+
0.455556,5,0.133333,1,0.240643,0.063753,1.290984,146,0.072749,0.090909,0.615314,0.375,0,0.1875,0.1,0,?,0,?,0,?,?,River__Harbor,-
0.417544,16,0,1,?,?,?,?,?,?,?,?,0,0.375,0.086957,0,?,0,?,0,0.25,?,River__InformationResource,+
0.483333,4,0,1,0.687788,0.324261,2.302585,1001,0.796378,0.25,6.030724,0.769231,0,0.1875,0.1,0,?,0,?,0,?,?,River__Lake,-
0.441667,7,0,1,0.279617,0.064236,1.386294,157,0.073259,0.1,0.615314,0.4,0,0.3125,0.1,0,?,0,?,0,?,?,River__Monument,+
0.67,3,0.153846,1,0.265856,0.056291,1.491655,82,0.064785,0.111111,0.615314,0.428571,0,0.3125,0.1,0,?,0,?,0,?,?,River__Reef,+
0.625,17,0.068966,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,0.25,?,River__ResearchOrganization,+
0.437037,8,0,1,0.083131,0.06962,1.491655,95,0.078915,0.111111,0.615314,0.428571,0,0.3125,0.1,0,?,0.004153,0.011236,1,0.25,?,River__Satellite,+
0.447619,6,0,1,0.043046,?,1.049822,9,?,0.071429,?,0.235294,0,?,0.090909,0,?,0,?,0,?,?,Roadway__Alias,+
0.436508,6,0,1,0.209235,0.070417,1.89712,59,0.259753,0.166667,2.491596,0.705882,0,0.125,0.1,0,?,0,?,0,?,?,Roadway__Bridge,-
0.464286,6,0,1,0.050462,0.057836,1.290984,32,0.136858,0.090909,1.370741,0.5,0,0.5,0.125,0,?,0,?,0,?,?,Roadway__Date,+
0.484127,10,0,1,0.127362,0.075425,1.203973,50,?,0.083333,?,0.266667,0,0.4375,0.133333,0,?,0,?,0,?,?,Roadway__Organization,+
0.1,9,0.095238,1,0.078862,0.061931,1.742969,37,0.235832,0.142857,2.491596,0.666667,0,0.3125,0.1,0,?,0,?,0,?,?,Roadway__RaceCourse,-
0,10,0.1,1,?,?,?,?,?,?,?,?,0,?,0.142857,0,?,0,?,0,?,?,Role__EntitySource,+
0.583333,6,0.125,1,0.03458,?,1.049822,25,?,0.071429,0.778298,0.315789,0,0.5,0.153846,0,?,0,?,0,?,?,Role__HomePage,+
0,7,0.125,1,0.114626,0.060393,1.12393,83,0.081084,0.076923,0.778298,0.333333,0,0.5,0.142857,0,?,0,?,0,?,?,Role__Magazine,-
0.45,10,0,1,?,?,?,?,?,?,?,?,0,0.375,0.153846,0,?,0,?,0,?,?,Role__MediaBrand,+
0.544444,12,0,1,?,?,?,?,?,?,?,?,0,0.375,0.1875,0,?,0,?,0,?,?,Role__PoliticalRegion,+
0.566667,8,0,1,0.244468,0.118035,2.302585,55,0.444316,0.25,3.387054,0.823529,0,0.375,0.181818,0,?,0,?,0,?,?,Role__Profession,-
0.377778,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.2,0,?,0,?,0,?,?,Role__TelecomFacility,+
0.595238,5,0,1,0.08774,0.069428,1.386294,61,0.249719,0.1,2.396978,0.470588,0,0.5,0.2,0,?,0,?,0,?,?,Role__Volcano,+
0.540741,7,0,1,0.255074,0.063786,1.742969,81,0.072784,0.142857,2.491596,0.666667,0,0.3125,0.1,0,?,0.009967,0.022472,1,0.25,?,Satellite__Canal,+
0.546296,8,0,1,0.128161,0.072569,1.609438,92,0.145138,0.125,1.169783,0.533333,0,0.25,0.1,0,?,0,0,0,?,?,Satellite__Continent,+
0.694444,6,0.352941,1,0.313549,0.061399,1.89712,47,0.169996,0.166667,4.713943,0.666667,0,0.4375,0.125,0,?,0,0,0,?,?,Satellite__Date,+
0.518519,7,0,1,0.271779,0.051457,1.609438,67,?,0.125,1.825838,0.666667,0,0.125,0.1,0,?,0.987695,1,1,0.3125,?,Satellite__Galaxy,+
0.378788,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Satellite__GovernmentOrganization,+
0.550641,9,0.076923,1,?,?,?,?,?,?,?,?,0,?,0.1,0,?,0,0,0,?,?,Satellite__SportBuilding,+
0,8,0,1,0.103579,0.087472,1.290984,62,0.119841,0.090909,0.778298,0.375,0,0.5,0.142857,0,?,0,?,0,?,?,School__Beverage,+
0.425926,8,0,1,0.260627,0.106372,2.302585,69,0.575421,0.25,6.370438,0.8,0,0.6875,0.1,0,?,0,?,0,?,?,School__Executive,+
0.419192,10,0,1,?,?,?,?,?,?,?,?,0,0.5,0.037037,0,?,0,?,0,?,?,School__GeneralTerm,-
0.444444,5,0,1,0.180238,0.079513,1.491655,69,0.197483,0.111111,2.774247,0.526316,0,0.5625,0.15625,0,?,0,0,0,?,?,School__Report,+
0.55,5,0.153846,1,0.178737,0.070105,1.742969,156,0.262877,0.142857,2.948102,0.571429,0,0.5,0.133333,0,?,0,?,0,0.25,?,School__Sea,+
0,10,0,1,0.528585,0.156122,2.590267,324,0.665455,0.333333,6.393427,0.888889,0,0.125,0.146341,0,?,0,?,0,0.125,?,School__University,-
0.442002,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.142857,0,?,0.00082,?,1,?,?,Science__AmusementPark,+
0.464286,6,0.133333,1,0.087834,0.055887,1.386294,81,?,0.1,?,0.307692,0,0.5,0.142857,0,?,0,?,0,?,?,Science__Cape,+
0.417989,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,?,?,Science__IPAddress,+
0.690476,6,0.105263,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,Science__TimeZone,+
0.511111,4,0,1,0.150386,0.063506,1.491655,155,0.078046,0.111111,0.778298,0.428571,0,0.25,0.117647,0,?,0,?,0,0.125,?,Sea__Brand,+
0.465278,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,Sea__ChemicalCompound,+
0,6,0,1,0.12561,0.055535,1.290984,31,0.074764,0.090909,0.778298,0.375,0,0.5,0.125,0,?,0,?,0,?,?,Sea__Concert,+
0.5,6,0,1,0.226286,0.061327,1.386294,119,0.070175,0.1,0.615314,0.4,0,0.125,0.1,0,?,0,?,0,?,?,Sea__Harbor,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Sea__IndustrySector,+
0,6,0,1,0.194152,?,1.742969,38,?,0.142857,0.778298,0.5,0,0.3125,0.1,0,?,0,?,0,?,?,Sea__Jungle,+
0,7,0,1,0.150502,0.065185,1.386294,81,0.074261,0.1,0.778298,0.4,0,0.625,0.105263,0,?,0,?,0,?,?,Sea__Minister,+
0,5,0,1,0.147704,0.072298,1.386294,225,0.087079,0.1,0.778298,0.4,0,0.375,0.111111,0,?,0,?,0,?,?,Sea__Movie,+
0.477778,9,0,0,?,?,?,?,?,?,?,?,0,?,0.090909,0,?,0,?,0,?,?,Sea__Recognized,-
0,7,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,Sea__TimeZone,+
0.444444,5,0,1,0.127894,0.056082,1.386294,79,?,0.1,?,0.307692,0,0.4375,0.142857,0,?,0,?,0,?,?,Season__Cape,+
0.436508,7,0,1,0.384723,0.163161,2.590267,107,0.550962,0.333333,3.760034,0.857143,0,0.125,0.111111,0,?,0,?,0,?,?,Season__DayTime,+
0.577778,5,0,1,0.095351,0.053983,1.386294,39,?,0.1,0.778298,0.352941,0,0.4375,0.142857,0,?,0,?,0,?,?,Season__Delta,+
0.5,5,0,1,0.119699,0.075019,1.386294,65,0.104564,0.1,0.778298,0.4,0,0.4375,0.142857,0,?,0,?,0,?,?,Season__Gap,+
0.434343,18,0.125,1,?,?,?,?,?,?,?,?,0,0.5,0.034483,0,?,0,?,0,?,?,Season__GovernmentOrganization,+
0.513889,7,0,1,0.031335,?,1.049822,28,?,0.071429,0.778298,0.315789,0,0.375,0.083333,0,?,0,?,0,?,?,Season__HomePage,+
0,9,0,1,0.06745,0.058936,1.386294,14,0.084031,0.1,0.778298,0.4,0,0.5625,0.037037,0,?,0,?,0,?,?,Season__Institute,+
0.486111,12,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,?,?,Season__OperaPerformance,+
0.373016,7,0,1,0.159841,0.084043,1.290984,42,0.115687,0.090909,0.778298,0.375,0,0.375,0.090909,0,?,0,?,0,?,?,Season__Project,+
0.408497,15,0,1,?,?,?,?,?,?,?,?,0,0.5,0.05,0,?,0,?,0,?,?,Season__PublishedMaterial,+
0.625,6,0,1,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,Season__TimeZone,+
0,6,0,1,0.174053,0.065894,1.609438,63,0.093029,0.125,0.778298,0.461538,0,0.5,0.142857,0,?,0,?,0,?,?,Season__Tower,+
0.428571,7,0,1,0.318168,0.087838,1.89712,87,0.365942,0.166667,4.103951,0.705882,0,0.125,0.058824,0,?,0,?,0,?,?,Service__Account,-
0,7,0,1,0.120762,0.105087,1.89712,68,0.425573,0.166667,3.525,0.666667,0,0.3125,0.111111,0,?,0,?,0,?,?,Service__Camp,+
0.490079,6,0,1,0.139321,0.073177,1.742969,78,0.365942,0.142857,4.103951,0.625,0,0.125,0.058824,0,?,0,?,0,0.1875,?,Service__Currency,+
0.57381,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.0625,0,?,0,?,0,?,?,Service__PieceOfArt,+
0.597884,15,0,1,?,?,?,?,?,?,?,?,0,0.25,0.043478,0,?,0.044551,?,1,?,?,Service__ResourceCollection,+
0.628571,7,0.1,1,0.291557,0.093539,2.079442,100,0.256587,0.2,2.605545,0.75,0,0.125,0.058824,0,?,0,?,0,?,?,Service__Statement,+
0.714286,4,0.111111,1,0.133748,0.078025,1.609438,71,?,0.125,2.491596,0.631579,0,0.125,0.0625,0,?,0,?,0,?,?,Service__Vehicle,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.375,0.083333,0,?,0,?,0,?,?,Ship__DayOfWeek,+
0.45,10,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.066667,0,?,0,?,0,?,?,Ship__PieceOfArt,-
0.440476,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.107143,0,?,0,?,0,?,?,Ship__PoliticalParty,+
0.595238,5,0,1,0.386892,0.503546,2.302585,187,0.847767,0.25,5.529655,0.857143,1,0.1875,0.066667,0.333333,?,0.657143,?,1,?,?,Ship__Vehicle,-
0.437037,8,0,1,0.400287,0.178648,2.302585,160,0.504201,0.25,4.140912,0.8,0,0.125,0.076923,0,?,0,?,0,?,?,Situation__Event,-
0.4,13,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.076923,0,?,0,?,0,?,?,Situation__InternetAddress,+
0.374074,6,0.111111,1,0.2104,0.065083,1.742969,85,0.110721,0.142857,1.169783,0.571429,0,0.375,0.125,0,?,0,?,0,?,?,Situation__Plain,+
0,8,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,SoccerClub__Delta,+
0.483333,8,0,1,?,?,?,?,?,?,?,?,0,0.75,0.064516,0,?,0,?,0,?,?,SoccerClub__HomePage,+
0.384722,13,0,0,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,SoccerClub__MilitaryConflict,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.25,0.142857,0,?,0,?,0,?,?,SoccerClub__Team,-
0,9,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,SoccerClub__Valley,+
0.555672,14,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.076923,0,?,0,?,0,?,?,SocialAbstraction__AudioRecording,+
0.339216,15,0,1,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,SocialAbstraction__Beach,+
0.723598,7,0.55,0,?,?,?,?,?,?,?,?,0,0.125,0.111111,0,?,0,?,0,?,?,SocialAbstraction__BusinessAbstraction,-
0.289216,16,0,1,?,?,?,?,?,?,?,?,0,0.375,0.071429,0,?,0,?,0,?,?,SocialAbstraction__Employee,+
0.494398,14,0.057143,0,?,?,?,?,?,?,?,?,0,0.25,0.090909,0,?,0,?,0,?,?,SocialAbstraction__InternetDomain,+
0.614597,11,0.205128,0,?,?,?,?,?,?,?,?,0,0.375,0.076923,0,?,0,?,0,?,?,SocialAbstraction__MusicalComposition,-
0.492157,15,0,1,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,?,?,SocialAbstraction__Tournament,-
0.466667,4,0,1,0.245348,0.073874,1.491655,118,?,0.111111,2.869944,0.4,0,0.375,0.181818,0,?,0,?,0,?,?,Song__Agent,+
0.444444,9,0.2,1,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,Song__BoardMeeting,+
0,7,0,1,0.285343,0.077388,1.491655,46,0.107511,0.111111,0.778298,0.428571,0,0.5625,0.076923,0,?,0,?,0,?,?,Song__DayTime,+
0.464286,6,0,1,0.273873,0.18228,2.079442,153,0.528128,0.2,3.070066,0.666667,0,0.5625,0.045455,0,?,0,?,0,?,?,Song__Message,-
0.483333,5,0,1,0.120193,0.06149,1.491655,77,0.085269,0.111111,0.778298,0.428571,0,0.5625,0.111111,0,?,0,?,0,?,?,Song__Ocean,+
0.485897,11,0,1,?,?,?,?,?,?,?,?,0,0.375,0.117647,0,?,0,?,0,0.25,?,Spacecraft__AmusementPark,+
0.433333,8,0.105263,1,0.260671,?,1.386294,105,?,0.1,1.169783,0.470588,0,0.3125,0.117647,0,?,0,?,0,?,?,Spacecraft__Coast,+
0.455556,11,0,1,?,?,?,?,?,?,?,?,0,0.25,0.117647,0,?,0,?,0,0.25,?,Spacecraft__GlobalRegion,+
0.552381,11,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.107143,0,?,0,?,0,?,?,Spacecraft__PoliticalParty,+
0.64,7,0.083333,1,?,?,?,?,?,?,?,?,0,0.5,0.1,0,?,0,?,0,0.375,?,Spacecraft__SoccerClub,+
0.68,7,0.25,1,?,?,?,?,?,?,?,?,0,0.375,0.071429,0,?,0,?,0,?,?,Spacecraft__SportEvent,+
0.328571,9,0,1,0.188145,?,2.590267,333,?,0.333333,5.529655,0.9,1,0.1875,0.066667,0.333333,?,0,?,0,?,?,Spacecraft__Vehicle,-
0,12,0,1,?,?,?,?,?,?,?,?,0,?,0.111111,0,?,0,0,0,?,?,SportBuilding__Album,+
0,13,0,0,?,?,?,?,?,?,?,?,0,?,0.125,0,?,0,?,0,?,?,SportBuilding__CalendarYear,+
0.517949,10,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,SportBuilding__Hotel,-
0.48718,16,0,0,?,?,?,?,?,?,?,?,0,?,0.111111,0,?,0,?,0,?,?,SportBuilding__MusicalComposition,+
0,11,0,1,?,?,?,?,?,?,?,?,0,?,0.1,0,?,0,?,0,?,?,SportBuilding__Ridge,+
0.1,9,0.076923,1,?,?,?,?,?,?,?,?,0,?,0.125,0,?,0,?,0,?,?,SportBuilding__Situation,+
0.588736,9,0.083333,1,?,?,?,?,?,?,?,?,1,0.1875,0.1,0.5,?,0,0,0,?,?,SportBuilding__Stadium,-
0.517949,12,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,SportBuilding__Tower,-
0.47619,9,0,1,?,?,?,?,?,?,?,?,0,0.375,0.133333,0,?,0,?,0,?,?,SportClub__Account,+
0.502645,8,0,1,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,0,0,?,?,SportClub__Airline,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,?,?,SportClub__Bank,+
0.505291,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.133333,0,?,0,0,0,?,?,SportClub__Product,+
0.307407,9,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.033333,0,?,0,?,0,?,?,SportClub__Profession,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.066667,0,?,0,?,0,?,?,SportClub__Week,+
0.485714,12,0,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,SportEvent__ArtPerformance,-
0.6,8,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,0,0,?,?,SportEvent__Crater,+
0,11,0,0,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,SportEvent__MediaCompany,+
0,13,0.066667,0,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,?,0,?,?,SportEvent__MilitaryConflict,+
0.344444,9,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,0,0,?,?,SportEvent__Number,+
0.490476,7,0.095238,1,?,?,?,?,?,?,?,?,0,0.125,0.076923,0,?,0,0,0,?,?,SportEvent__Project,-
0,9,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,SportEvent__Ridge,+
0.590588,15,0.064516,0,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,?,0,?,?,SportEvent__SocialAbstraction,-
0,12,0.129032,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,0.125,?,SportEvent__TransportFacility,+
0.442308,12,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,SportFacility__Camp,-
0,10,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,?,?,SportGame__DayOfMonth,+
0.877778,5,0.434783,0,?,?,?,?,?,?,?,?,1,0.1875,0.076923,0.25,?,0,?,0,?,?,SportGame__SportEvent,-
0.467787,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,SportOrganization__Charity,-
0,16,0,1,?,?,?,?,?,?,?,?,0,0.5,0.037037,0,?,0.000831,?,1,0.1875,?,SportOrganization__Disease,+
0,13,0.206897,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0.000816,?,1,?,?,SportOrganization__Division,-
