concept1	concept2	correctclass	ledaclass	conf
OfficeHolder	AdultActor	-	+	0.575351
RailwayTunnel	College	+	+	0.575351
Conifer	Work	+	+	0.575351
AdministrativeRegion	GreenAlga	+	+	0.575351
Cycad	HistoricBuilding	+	+	0.575351
AustralianRulesFootballPlayer	Election	+	+	0.575351
Station	SpaceShuttle	+	+	0.575351
Convention	Museum	+	+	0.575351
Aircraft	Album	+	+	0.575351
PlayboyPlaymate	RadioStation	+	+	0.575351
GaelicGamesPlayer	AnatomicalStructure	+	+	0.575351
Reptile	PublicTransitSystem	+	+	0.575351
Planet	Saint	+	+	0.575351
LaunchPad	LunarCrater	+	+	0.575351
Airport	Game	+	+	0.575351
SkiArea	Album	+	+	0.575351
PoloLeague	MixedMartialArtsLeague	+	+	0.575351
Country	AnatomicalStructure	+	+	0.575351
Country	Automobile	+	+	0.575351
Animal	Stream	+	+	0.575351
MilitaryPerson	Disease	+	+	0.575351
Eukaryote	HockeyTeam	+	+	0.575351
ResearchProject	ClubMoss	+	+	0.575351
Amphibian	TradeUnion	+	+	0.575351
AmericanFootballLeague	Cricketer	+	+	0.575351
WineRegion	Hospital	+	+	0.575351
FilmFestival	Wrestler	+	+	0.575351
School	MilitaryPerson	+	-	0.185734
Stadium	Crustacean	+	+	0.575351
Protein	Saint	+	+	0.575351
Tunnel	YearInSpaceflight	+	+	0.575351
Broadcaster	PokerPlayer	+	+	0.575351
Currency	BiologicalDatabase	+	+	0.575351
Artery	Fern	+	+	0.575351
College	IceHockeyLeague	+	+	0.575351
Website	ComicsCreator	+	+	0.575351
HandballLeague	Library	+	+	0.575351
SoccerManager	GolfLeague	+	+	0.575351
Mountain	CanadianFootballLeague	+	+	0.575351
ShoppingMall	Settlement	+	+	0.575351
Writer	RailwayTunnel	+	+	0.575351
AcademicJournal	Artery	+	+	0.575351
RadioStation	SportsEvent	+	+	0.575351
PopulatedPlace	Ship	+	+	0.575351
LaunchPad	Crustacean	+	+	0.575351
Work	Olympics	+	+	0.575351
OlympicResult	Architect	+	+	0.575351
RailwayLine	Hotel	+	+	0.575351
GivenName	SpeedwayLeague	+	+	0.575351
TennisPlayer	WomensTennisAssociationTournament	+	+	0.575351
Rocket	SoccerPlayer	+	+	0.575351
SportsLeague	BasketballTeam	+	+	0.575351
Village	Philosopher	+	+	0.575351
YearInSpaceflight	CanadianFootballTeam	+	+	0.575351
Eukaryote	AustralianRulesFootballPlayer	+	+	0.575351
Single	AdministrativeRegion	+	+	0.575351
FieldHockeyLeague	Hotel	+	+	0.575351
Bacteria	ProtectedArea	+	+	0.575351
Reptile	SoftballLeague	+	+	0.575351
FictionalCharacter	FormulaOneRacer	-	+	0.575351
WomensTennisAssociationTournament	Town	+	+	0.575351
Boxer	Planet	+	+	0.575351
Race	Hospital	+	+	0.575351
Senator	Currency	+	+	0.575351
YearInSpaceflight	FootballMatch	+	-	0.429542
Writer	Saint	-	+	0.575351
GrandPrix	LegalCase	+	+	0.575351
Mollusca	HandballLeague	+	+	0.575351
CanadianFootballTeam	SportsTeam	-	-	0.049900
Game	IceHockeyLeague	+	+	0.575351
Award	MeanOfTransportation	+	+	0.575351
GolfLeague	Politician	+	+	0.575351
ComicsCreator	Award	+	+	0.575351
Company	Monarch	+	+	0.575351
PeriodicalLiterature	MixedMartialArtsLeague	+	+	0.575351
ComicsCharacter	VolleyballLeague	+	+	0.575351
GolfPlayer	Hotel	+	+	0.575351
Band	InlineHockeyLeague	+	+	0.575351
HandballLeague	AmericanFootballLeague	+	+	0.575351
SoccerClub	City	+	+	0.575351
Cricketer	MusicGenre	+	+	0.575351
Reptile	IceHockeyLeague	+	+	0.575351
SoccerManager	Writer	-	+	0.575351
SpaceShuttle	BodyOfWater	+	+	0.575351
BritishRoyalty	Road	+	+	0.575351
Ship	MotorcycleRacingLeague	+	+	0.575351
OlympicResult	SoccerLeague	+	+	0.575351
FictionalCharacter	Database	+	+	0.575351
BodyOfWater	BasketballLeague	+	+	0.575351
Drug	NationalCollegiateAthleticAssociationAthlete	+	+	0.575351
MusicalWork	Model	+	+	0.575351
VideoGame	CanadianFootballTeam	+	+	0.575351
Cleric	Planet	+	+	0.575351
President	Astronaut	-	+	0.575351
Currency	Brain	+	+	0.575351
MixedMartialArtsLeague	Scientist	+	+	0.575351
Website	Fern	+	+	0.575351
AustralianFootballLeague	BodyOfWater	+	+	0.575351
Drug	BasketballTeam	+	+	0.575351
Settlement	Animal	+	+	0.575351
PoloLeague	GolfLeague	+	+	0.575351
NationalCollegiateAthleticAssociationAthlete	Chancellor	-	+	0.575351
Embryology	Stadium	+	+	0.575351
GivenName	RadioStation	+	+	0.575351
Grape	BroadcastNetwork	+	+	0.575351
WomensTennisAssociationTournament	MusicalArtist	+	+	0.575351
FloweringPlant	VolleyballLeague	+	+	0.575351
EurovisionSongContestEntry	MartialArtist	+	+	0.575351
Gnetophytes	WorldHeritageSite	+	+	0.575351
Vein	Place	+	+	0.575351
GaelicGamesPlayer	MusicFestival	+	+	0.575351
SoftballLeague	HistoricBuilding	+	+	0.575351
AutoRacingLeague	PrimeMinister	+	+	0.575351
Writer	MountainRange	+	+	0.575351
Congressman	SnookerChamp	-	+	0.575351
FormulaOneRacer	AmericanFootballTeam	+	+	0.575351
Politician	Bacteria	+	+	0.575351
FloweringPlant	University	+	+	0.575351
Infrastructure	AmericanFootballTeam	+	+	0.575351
Mammal	PersonFunction	+	+	0.575351
MixedMartialArtsEvent	ClubMoss	+	+	0.575351
Song	Lake	+	+	0.575351
VideoGame	Infrastructure	+	+	0.575351
Animal	RugbyPlayer	+	+	0.575351
RugbyLeague	YearInSpaceflight	+	+	0.575351
Hotel	Vein	+	+	0.575351
River	SpeedwayLeague	+	+	0.575351
Hospital	Airline	+	+	0.575351
NaturalPlace	Weapon	+	+	0.575351
SnookerChamp	WaterwayTunnel	+	+	0.575351
ComicsCreator	Magazine	+	+	0.575351
Nerve	Architect	+	+	0.575351
SnookerPlayer	BasketballLeague	+	+	0.575351
WrestlingEvent	FictionalCharacter	+	+	0.575351
MusicalArtist	Island	+	+	0.575351
Mayor	Ambassador	-	+	0.575351
MixedMartialArtsLeague	RugbyLeague	+	+	0.575351
TennisLeague	PlayboyPlaymate	+	+	0.575351
GridironFootballPlayer	WrittenWork	+	+	0.575351
MusicFestival	MeanOfTransportation	+	+	0.575351
Moss	BritishRoyalty	+	+	0.575351
ArchitecturalStructure	University	+	+	0.575351
Restaurant	SoccerManager	+	+	0.575351
Eukaryote	Amphibian	-	-	0.049900
CollegeCoach	SoccerClub	+	+	0.575351
Embryology	BasketballTeam	+	+	0.575351
FigureSkater	Mountain	+	+	0.575351
EthnicGroup	MotorcycleRacingLeague	+	+	0.575351
ComicsCreator	EurovisionSongContestEntry	+	+	0.575351
Mammal	School	+	+	0.575351
Journalist	Company	+	+	0.575351
AdministrativeRegion	Rocket	+	+	0.575351
Protein	GivenName	+	-	0.344676
SoccerClub	LacrosseLeague	+	+	0.575351
Library	Plant	+	+	0.575351
Model	PersonFunction	+	+	0.575351
Race	OlympicResult	+	+	0.575351
Non-ProfitOrganisation	EurovisionSongContestEntry	+	+	0.575351
HistoricBuilding	MilitaryPerson	+	+	0.575351
WomensTennisAssociationTournament	CricketLeague	+	+	0.575351
Vein	Person	+	+	0.575351
TelevisionShow	Cave	+	+	0.575351
GovernmentAgency	GaelicGamesPlayer	+	+	0.575351
Crustacean	SnookerWorldRanking	+	+	0.575351
Song	SpaceMission	+	+	0.575351
MilitaryUnit	Cyclist	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	NationalCollegiateAthleticAssociationAthlete	+	+	0.575351
AmericanFootballLeague	College	+	+	0.575351
AnatomicalStructure	TennisLeague	+	+	0.575351
RailwayLine	Airport	+	+	0.575351
Mountain	Olympics	+	+	0.575351
SnookerPlayer	Archaea	+	+	0.575351
GridironFootballPlayer	BroadcastNetwork	+	+	0.575351
PowerStation	Conifer	+	+	0.575351
Embryology	Mollusca	+	+	0.575351
MotorcycleRacingLeague	SportsLeague	-	-	0.049900
VideoGame	MotorcycleRacingLeague	+	+	0.575351
Criminal	Broadcaster	+	+	0.575351
Road	PublicTransitSystem	+	-	0.185734
Monarch	BodyOfWater	+	+	0.575351
Continent	PoliticalParty	+	+	0.575351
Valley	MountainRange	+	+	0.575351
Stream	Nerve	+	+	0.575351
Country	Lighthouse	+	+	0.575351
CollegeCoach	Film	+	+	0.575351
SoccerLeague	SportsEvent	+	+	0.575351
SkiArea	Beverage	+	+	0.575351
EurovisionSongContestEntry	Moss	+	+	0.575351
Restaurant	RadioStation	+	+	0.575351
VideoGame	Colour	+	+	0.575351
CollegeCoach	EthnicGroup	+	+	0.575351
AustralianFootballLeague	AnatomicalStructure	+	+	0.575351
Eukaryote	Protein	+	+	0.575351
Locomotive	TennisLeague	+	+	0.575351
BaseballLeague	ProgrammingLanguage	+	+	0.575351
Mountain	Embryology	+	+	0.575351
Cave	Magazine	+	+	0.575351
SoftballLeague	Cave	+	+	0.575351
VolleyballLeague	OfficeHolder	+	+	0.575351
Politician	Aircraft	+	+	0.575351
Nerve	Organisation	+	+	0.575351
Chancellor	Artist	-	+	0.575351
Book	BasketballTeam	+	+	0.575351
SoftballLeague	City	+	+	0.575351
Bridge	ShoppingMall	+	+	0.575351
Film	Bone	+	+	0.575351
Valley	Infrastructure	+	+	0.575351
Monarch	TennisLeague	+	+	0.575351
Nerve	HandballLeague	+	+	0.575351
AcademicJournal	SkiArea	+	+	0.575351
SoccerPlayer	Project	+	+	0.575351
AcademicJournal	AutoRacingLeague	+	+	0.575351
SoccerManager	SpeedwayLeague	+	+	0.575351
Country	PlayboyPlaymate	+	+	0.575351
Station	Rocket	+	+	0.575351
LegalCase	NascarDriver	+	+	0.575351
CollegeCoach	SportsTeam	+	+	0.575351
Drug	River	+	+	0.575351
Theatre	MixedMartialArtsEvent	+	+	0.575351
Stadium	MusicGenre	+	+	0.575351
Nerve	CollegeCoach	+	+	0.575351
Architect	ChemicalCompound	+	+	0.575351
Race	EducationalInstitution	+	+	0.575351
SportsEvent	River	+	+	0.575351
Theatre	SnookerPlayer	+	+	0.575351
Wrestler	WaterwayTunnel	+	+	0.575351
SpeedwayTeam	Saint	+	+	0.575351
TennisPlayer	Legislature	+	+	0.575351
BodyOfWater	Village	+	+	0.575351
Species	Convention	+	+	0.575351
Plant	Drug	+	+	0.575351
Aircraft	GovernmentAgency	+	+	0.575351
TelevisionShow	BaseballLeague	+	+	0.575351
Museum	FigureSkater	+	+	0.575351
AnatomicalStructure	Lymph	-	-	0.049900
RecordLabel	Fish	+	+	0.575351
Lake	Building	+	+	0.575351
Weapon	PersonFunction	+	+	0.575351
Grape	Protein	+	+	0.575351
Athlete	Monument	+	+	0.575351
Fern	NaturalPlace	+	+	0.575351
Island	BaseballLeague	+	+	0.575351
Newspaper	MusicFestival	+	+	0.575351
Lymph	Canal	+	+	0.575351
Magazine	NascarDriver	+	+	0.575351
RugbyLeague	Road	+	+	0.575351
Airport	SpeedwayLeague	+	+	0.575351
WorldHeritageSite	SoccerPlayer	+	+	0.575351
Station	SportsLeague	+	+	0.575351
Organisation	Lighthouse	+	+	0.575351
Island	ShoppingMall	+	+	0.575351
Chancellor	River	+	+	0.575351
PoloLeague	Place	+	+	0.575351
Beverage	Canal	+	+	0.575351
Wrestler	MixedMartialArtsLeague	+	+	0.575351
Artist	Congressman	-	+	0.575351
SportsEvent	Insect	+	+	0.575351
ComicsCreator	Tunnel	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	Aircraft	+	+	0.575351
RoadJunction	IceHockeyLeague	+	+	0.575351
Game	Airline	+	+	0.575351
Animal	AustralianRulesFootballPlayer	+	+	0.575351
EthnicGroup	TelevisionShow	+	+	0.575351
TennisPlayer	Airport	+	+	0.575351
Cyclist	SoftballLeague	+	+	0.575351
Continent	MilitaryConflict	+	+	0.575351
AmericanFootballLeague	SnookerPlayer	+	+	0.575351
Olympics	GovernmentAgency	+	+	0.575351
Film	MemberOfParliament	+	+	0.575351
Person	Ship	+	+	0.575351
City	Moss	+	+	0.575351
PlayboyPlaymate	Governor	-	+	0.575351
BodyOfWater	BaseballPlayer	+	+	0.575351
FieldHockeyLeague	Sport	+	+	0.575351
Bacteria	TennisPlayer	+	+	0.575351
TelevisionStation	Artery	+	+	0.575351
Theatre	ChristianBishop	+	+	0.575351
Reptile	TelevisionShow	+	+	0.575351
Activity	SnookerChamp	+	+	0.575351
Website	RadioStation	+	+	0.575351
Single	Race	+	+	0.575351
Settlement	Village	-	-	0.049900
PopulatedPlace	PlayboyPlaymate	+	+	0.575351
FieldHockeyLeague	YearInSpaceflight	+	+	0.575351
Mountain	BasketballTeam	+	+	0.575351
President	Fungus	+	+	0.575351
GaelicGamesPlayer	MeanOfTransportation	+	+	0.575351
SoccerClub	Software	+	+	0.575351
Theatre	YearInSpaceflight	+	+	0.575351
Ginkgo	Athlete	+	+	0.575351
Bacteria	WomensTennisAssociationTournament	+	+	0.575351
Person	AdultActor	-	-	0.049900
Stream	Restaurant	+	+	0.575351
SnookerPlayer	MeanOfTransportation	+	+	0.575351
BroadcastNetwork	Insect	+	+	0.575351
Spacecraft	FloweringPlant	+	+	0.575351
Settlement	BritishRoyalty	+	+	0.575351
SoftballLeague	Species	+	+	0.575351
Place	TennisLeague	+	+	0.575351
WorldHeritageSite	TradeUnion	+	+	0.575351
Theatre	Food	+	+	0.575351
WorldHeritageSite	ComicsCreator	+	+	0.575351
CricketLeague	Election	+	+	0.575351
RailwayLine	Mollusca	+	+	0.575351
RugbyLeague	SnookerWorldRanking	+	+	0.575351
Fish	Language	+	+	0.575351
SoccerClub	GolfPlayer	+	+	0.575351
Game	HandballLeague	+	+	0.575351
EducationalInstitution	Website	+	+	0.575351
TelevisionStation	RoadJunction	+	+	0.575351
Lymph	Convention	+	+	0.575351
Canal	BasketballLeague	+	+	0.575351
Convention	MixedMartialArtsLeague	+	+	0.575351
Tunnel	PeriodicalLiterature	+	+	0.575351
WineRegion	Archaea	+	+	0.575351
Mountain	Artery	+	+	0.575351
Crustacean	Hotel	+	+	0.575351
Cardinal	Olympics	+	+	0.575351
PoliticalParty	Grape	+	+	0.575351
SoccerManager	FloweringPlant	+	+	0.575351
SoccerPlayer	IceHockeyLeague	+	+	0.575351
Ginkgo	GolfPlayer	+	+	0.575351
MilitaryUnit	Moss	+	+	0.575351
Road	MilitaryPerson	+	+	0.575351
GolfPlayer	TennisPlayer	-	+	0.575351
FootballMatch	AutomobileEngine	+	+	0.575351
MusicGenre	IceHockeyPlayer	+	+	0.575351
BaseballPlayer	Scientist	-	+	0.575351
City	BodyOfWater	+	+	0.575351
Village	Restaurant	+	+	0.575351
Olympics	WomensTennisAssociationTournament	+	-	0.429542
CricketLeague	HandballLeague	+	+	0.575351
FieldHockeyLeague	Artist	+	+	0.575351
Theatre	PlayboyPlaymate	+	+	0.575351
Spacecraft	Amphibian	+	+	0.575351
Park	Airport	+	+	0.575351
Library	Species	+	+	0.575351
SkiArea	Election	+	+	0.575351
Athlete	Actor	-	+	0.575351
BasketballLeague	InlineHockeyLeague	+	+	0.575351
ProgrammingLanguage	HistoricBuilding	+	+	0.575351
Mayor	BasketballLeague	+	+	0.575351
Activity	Locomotive	+	+	0.575351
Grape	RailwayTunnel	+	+	0.575351
ChristianBishop	SpeedwayLeague	+	+	0.575351
Country	Animal	+	+	0.575351
Writer	FigureSkater	-	+	0.575351
MilitaryUnit	BaseballPlayer	+	+	0.575351
TennisLeague	PokerPlayer	+	+	0.575351
WomensTennisAssociationTournament	VolleyballLeague	+	+	0.575351
MusicalWork	SoftballLeague	+	+	0.575351
TennisPlayer	City	+	+	0.575351
Canal	Lake	+	+	0.575351
SportsEvent	NationalCollegiateAthleticAssociationAthlete	+	+	0.575351
Embryology	President	+	+	0.575351
RouteOfTransportation	PrimeMinister	+	+	0.575351
ArchitecturalStructure	Aircraft	+	+	0.575351
PersonFunction	SkiArea	+	+	0.575351
Song	RouteOfTransportation	+	+	0.575351
Road	RecordLabel	+	+	0.575351
BadmintonPlayer	Journalist	-	+	0.575351
Fungus	Country	+	+	0.575351
ClubMoss	TennisLeague	+	+	0.575351
CanadianFootballTeam	Comedian	+	+	0.575351
Scientist	LaunchPad	+	+	0.575351
NascarDriver	PublicTransitSystem	+	+	0.575351
Road	Ginkgo	+	+	0.575351
TennisPlayer	Project	+	+	0.575351
Magazine	Hotel	+	+	0.575351
Stadium	SnookerPlayer	+	+	0.575351
Song	Cycad	+	+	0.575351
Scientist	Weapon	+	+	0.575351
Aircraft	Food	+	+	0.575351
Race	RadioStation	+	+	0.575351
SoccerClub	ProgrammingLanguage	+	+	0.575351
Broadcaster	PrimeMinister	+	+	0.575351
NascarDriver	Ship	+	+	0.575351
Election	Insect	+	+	0.575351
Moss	Drug	+	+	0.575351
Comedian	WrittenWork	+	+	0.575351
Cyclist	Band	+	+	0.575351
HistoricBuilding	AmericanFootballTeam	+	+	0.575351
CricketLeague	AdultActor	+	+	0.575351
IceHockeyLeague	Eukaryote	+	+	0.575351
Automobile	SpaceStation	+	+	0.575351
RailwayTunnel	Play	+	+	0.575351
GolfLeague	FilmFestival	+	+	0.575351
Cricketer	Conifer	+	+	0.575351
MusicFestival	Stadium	+	+	0.575351
RailwayTunnel	Animal	+	+	0.575351
ChristianBishop	BodyOfWater	+	+	0.575351
ComicsCharacter	Judge	-	+	0.575351
WorldHeritageSite	TennisPlayer	+	+	0.575351
Activity	RoadJunction	+	+	0.575351
PublicTransitSystem	NaturalPlace	+	+	0.575351
Colour	ShoppingMall	+	+	0.575351
Governor	Work	+	+	0.575351
Species	Lighthouse	+	+	0.575351
AcademicJournal	PublicTransitSystem	+	+	0.575351
Island	FilmFestival	+	+	0.575351
Film	Philosopher	+	+	0.575351
Artery	AutoRacingLeague	+	+	0.575351
PokerPlayer	HockeyTeam	+	+	0.575351
OlympicResult	Infrastructure	+	+	0.575351
RoadJunction	ArchitecturalStructure	-	-	0.049900
Convention	LegalCase	+	+	0.575351
Organisation	RailwayTunnel	+	+	0.575351
GolfPlayer	Embryology	+	+	0.575351
PowerStation	Drug	+	+	0.575351
Station	TennisLeague	+	+	0.575351
CricketLeague	Aircraft	+	+	0.575351
BaseballLeague	Disease	+	+	0.575351
HockeyTeam	MartialArtist	+	+	0.575351
RouteOfTransportation	Website	+	+	0.575351
Conifer	WomensTennisAssociationTournament	+	+	0.575351
Race	SoccerLeague	+	+	0.575351
Database	TelevisionEpisode	+	+	0.575351
Person	Airport	+	+	0.575351
AustralianFootballLeague	BritishRoyalty	+	+	0.575351
CanadianFootballLeague	Politician	+	+	0.575351
Congressman	Stream	+	+	0.575351
Museum	MusicalWork	+	+	0.575351
WaterwayTunnel	MeanOfTransportation	+	+	0.575351
Wrestler	Theatre	+	+	0.575351
City	PersonFunction	+	+	0.575351
Band	Library	+	+	0.575351
Olympics	Cycad	+	+	0.575351
GreenAlga	Judge	+	+	0.575351
Race	CanadianFootballLeague	+	+	0.575351
Broadcaster	MixedMartialArtsEvent	+	+	0.575351
WrittenWork	Vein	+	+	0.575351
VideoGame	AcademicJournal	+	+	0.575351
TelevisionEpisode	Plant	+	+	0.575351
AustralianRulesFootballPlayer	Fungus	+	+	0.575351
Company	Legislature	+	+	0.575351
Monument	HandballLeague	+	+	0.575351
Hotel	Plant	+	+	0.575351
Criminal	IceHockeyPlayer	-	+	0.575351
SupremeCourtOfTheUnitedStatesCase	ChristianBishop	+	+	0.575351
University	Magazine	+	+	0.575351
Hospital	Album	+	+	0.575351
MixedMartialArtsEvent	AmericanFootballLeague	+	+	0.575351
TelevisionEpisode	Fish	+	+	0.575351
ProtectedArea	Rocket	+	+	0.575351
Website	Eukaryote	+	+	0.575351
Fern	Country	+	+	0.575351
Archaea	MixedMartialArtsLeague	+	+	0.575351
CanadianFootballLeague	WaterwayTunnel	+	+	0.575351
BasketballLeague	Mammal	+	+	0.575351
Locomotive	ChristianBishop	+	+	0.575351
PoloLeague	Canal	+	+	0.575351
Planet	ChemicalCompound	+	+	0.575351
Scientist	Olympics	+	+	0.575351
Island	Athlete	+	+	0.575351
Saint	AdultActor	-	+	0.575351
Place	AdministrativeRegion	-	-	0.049900
Animal	FieldHockeyLeague	+	+	0.575351
AutoRacingLeague	City	+	+	0.575351
Settlement	Legislature	+	+	0.575351
Restaurant	WorldHeritageSite	-	+	0.575351
BaseballPlayer	Non-ProfitOrganisation	+	+	0.575351
SpaceShuttle	ArchitecturalStructure	+	+	0.575351
SpeedwayTeam	Embryology	+	+	0.575351
Insect	Activity	+	+	0.575351
Mollusca	GovernmentAgency	+	+	0.575351
AcademicJournal	EurovisionSongContestEntry	+	-	0.185734
ArchitecturalStructure	WomensTennisAssociationTournament	+	+	0.575351
MilitaryConflict	VideogamesLeague	+	+	0.575351
Gnetophytes	BritishRoyalty	+	+	0.575351
OfficeHolder	Artery	+	+	0.575351
BadmintonPlayer	AdministrativeRegion	+	+	0.575351
Astronaut	CanadianFootballLeague	+	+	0.575351
AutoRacingLeague	Cave	+	+	0.575351
SoccerManager	Language	+	+	0.575351
GaelicGamesPlayer	Bacteria	+	+	0.575351
Lake	Race	+	+	0.575351
FilmFestival	Lake	+	+	0.575351
Journalist	FloweringPlant	+	+	0.575351
Lymph	ClubMoss	+	+	0.575351
ResearchProject	BasketballPlayer	+	+	0.575351
Band	SnookerPlayer	+	+	0.575351
FictionalCharacter	Cardinal	-	+	0.575351
RugbyPlayer	Writer	-	+	0.575351
Beverage	Philosopher	+	+	0.575351
AmericanFootballTeam	Nerve	+	+	0.575351
Person	RadioStation	+	+	0.575351
Library	Hospital	+	+	0.575351
MixedMartialArtsEvent	President	+	+	0.575351
GridironFootballPlayer	MartialArtist	-	+	0.575351
Election	RouteOfTransportation	+	+	0.575351
OfficeHolder	Congressman	-	+	0.575351
MeanOfTransportation	Airline	+	+	0.575351
PoliticalParty	Broadcaster	+	+	0.575351
PersonFunction	Fungus	+	+	0.575351
GaelicGamesPlayer	Stream	+	+	0.575351
Astronaut	MilitaryConflict	+	+	0.575351
AdultActor	HistoricPlace	+	+	0.575351
Band	Election	+	+	0.575351
Cricketer	RugbyLeague	+	+	0.575351
Eukaryote	AmericanFootballPlayer	+	+	0.575351
Band	RadioStation	+	+	0.575351
SoccerClub	Continent	+	+	0.575351
BaseballLeague	IceHockeyPlayer	+	+	0.575351
AustralianFootballLeague	MusicalWork	+	+	0.575351
Person	WrestlingEvent	+	+	0.575351
Fungus	BodyOfWater	+	+	0.575351
SnookerWorldRanking	Event	+	+	0.575351
RailwayLine	MeanOfTransportation	+	+	0.575351
College	Mayor	+	+	0.575351
VideogamesLeague	ArchitecturalStructure	+	+	0.575351
Library	Company	+	+	0.575351
Comedian	EurovisionSongContestEntry	+	+	0.575351
SupremeCourtOfTheUnitedStatesCase	OlympicResult	+	+	0.575351
HockeyTeam	Park	+	+	0.575351
AnatomicalStructure	PoloLeague	+	+	0.575351
Hospital	HockeyTeam	+	+	0.575351
Lake	Lighthouse	+	+	0.575351
Fish	CanadianFootballTeam	+	+	0.575351
Weapon	Ambassador	+	+	0.575351
Ambassador	PoliticalParty	+	+	0.575351
University	Film	+	+	0.575351
HandballLeague	Bird	+	+	0.575351
River	AutoRacingLeague	+	+	0.575351
BasketballPlayer	Judge	-	+	0.575351
AmericanFootballPlayer	Name	+	+	0.575351
Fungus	Mammal	+	+	0.575351
Bacteria	University	+	+	0.575351
Cycad	VideogamesLeague	+	+	0.575351
Infrastructure	Election	+	+	0.575351
Road	Mountain	+	+	0.575351
ComicsCreator	BroadcastNetwork	+	+	0.575351
GrandPrix	HandballLeague	+	+	0.575351
BiologicalDatabase	Stream	+	+	0.575351
AutoRacingLeague	GovernmentAgency	+	+	0.575351
Cycad	InlineHockeyLeague	+	+	0.575351
MemberOfParliament	Protein	+	+	0.575351
TelevisionShow	ComicsCharacter	+	+	0.575351
MilitaryUnit	PeriodicalLiterature	+	+	0.575351
Magazine	Road	+	+	0.575351
LegalCase	RecordLabel	+	+	0.575351
OlympicResult	EthnicGroup	+	+	0.575351
FigureSkater	Reptile	+	+	0.575351
Eukaryote	Olympics	+	+	0.575351
BritishRoyalty	PowerStation	+	+	0.575351
EurovisionSongContestEntry	SnookerWorldRanking	+	+	0.575351
School	Eukaryote	+	+	0.575351
RouteOfTransportation	SoccerPlayer	+	+	0.575351
OlympicResult	MemberOfParliament	+	+	0.575351
TelevisionEpisode	BiologicalDatabase	+	+	0.575351
AnatomicalStructure	Moss	+	+	0.575351
TelevisionEpisode	Eukaryote	+	+	0.575351
Sport	SportsTeam	+	+	0.575351
SportsEvent	Restaurant	+	+	0.575351
ChemicalSubstance	AcademicJournal	+	+	0.575351
TelevisionShow	Theatre	+	+	0.575351
ProgrammingLanguage	MemberOfParliament	+	+	0.575351
Senator	Software	+	+	0.575351
RadioStation	Airline	+	+	0.575351
PlayboyPlaymate	LacrosseLeague	+	+	0.575351
Award	Writer	+	+	0.575351
MusicGenre	TennisPlayer	+	+	0.575351
InlineHockeyLeague	Nerve	+	+	0.575351
Stadium	Person	+	+	0.575351
Brain	SportsLeague	+	+	0.575351
ChristianBishop	Aircraft	+	+	0.575351
Person	IceHockeyPlayer	-	-	0.049900
Olympics	Musical	+	+	0.575351
AutomobileEngine	Comedian	+	+	0.575351
AdministrativeRegion	Colour	+	+	0.575351
ChemicalSubstance	Senator	+	+	0.575351
Mayor	AmericanFootballLeague	+	+	0.575351
Lake	PoloLeague	+	+	0.575351
Protein	RecordLabel	+	+	0.575351
BroadcastNetwork	Work	+	+	0.575351
CollegeCoach	Infrastructure	+	+	0.575351
Project	FootballMatch	+	+	0.575351
MountainRange	Hotel	+	+	0.575351
LunarCrater	ResearchProject	+	+	0.575351
ArchitecturalStructure	RadioStation	+	+	0.575351
AmericanFootballPlayer	ResearchProject	+	+	0.575351
RoadJunction	SoccerClub	+	+	0.575351
Gnetophytes	MotorcycleRacingLeague	+	+	0.575351
Software	Settlement	+	+	0.575351
CanadianFootballTeam	Architect	+	+	0.575351
GridironFootballPlayer	Cycad	+	+	0.575351
Governor	FigureSkater	-	+	0.575351
Continent	EurovisionSongContestEntry	+	+	0.575351
Convention	Tunnel	+	+	0.575351
Stadium	LegalCase	+	+	0.575351
Building	BaseballPlayer	+	+	0.575351
Cricketer	ChristianBishop	-	+	0.575351
Non-ProfitOrganisation	BiologicalDatabase	+	+	0.575351
GolfLeague	HistoricBuilding	+	+	0.575351
Congressman	ChemicalSubstance	+	+	0.575351
Station	Monarch	+	+	0.575351
Infrastructure	AmericanFootballLeague	+	+	0.575351
BadmintonPlayer	HockeyTeam	+	+	0.575351
Politician	TennisPlayer	-	+	0.575351
Embryology	Election	+	+	0.575351
EducationalInstitution	ChemicalSubstance	+	+	0.575351
Race	RugbyLeague	+	+	0.575351
HistoricPlace	Astronaut	+	+	0.575351
Drug	FloweringPlant	+	+	0.575351
Stadium	GivenName	+	+	0.575351
Colour	ClubMoss	+	+	0.575351
SportsEvent	MusicGenre	+	+	0.575351
TennisPlayer	Song	+	+	0.575351
FilmFestival	SpaceStation	+	+	0.575351
Continent	Place	-	-	0.049900
Lymph	WrestlingEvent	+	+	0.575351
Language	MilitaryUnit	+	+	0.575351
Lymph	RadioStation	+	+	0.575351
Animal	WomensTennisAssociationTournament	+	+	0.575351
PlayboyPlaymate	Play	+	+	0.575351
SportsEvent	MilitaryPerson	+	+	0.575351
LunarCrater	Congressman	+	+	0.575351
CollegeCoach	Moss	+	+	0.575351
Disease	HistoricPlace	+	+	0.575351
Book	NationalCollegiateAthleticAssociationAthlete	+	+	0.575351
SportsLeague	PopulatedPlace	+	+	0.575351
Album	Comedian	+	+	0.575351
VolleyballLeague	Olympics	+	+	0.575351
